hospital_license_id,hospital_id,license_name,certificate_no,issue_date,expiry_date,attachment_uri
4eceba5a-ffaa-4baf-a267-47e9749046a6,c5e8f573-a35c-4f59-b296-423d35e2a503,Blood Bank License,CERT_A3QV53EB3J,2023-05-31,2024-07-24,s3://up-ab-licenses/LIC_4YGO2QC3JP96.pdf
2b8f0df5-fd20-4a02-bcc6-0930735c9664,c5e8f573-a35c-4f59-b296-423d35e2a503,Ambulance Tie-Up Certificate,CERT_4YV4O5HKTT,2022-07-07,2026-12-23,s3://up-ab-licenses/LIC_LIC9N7F6OYY9.pdf
c892ac17-8339-4c6f-b423-e5d1789c0031,c5e8f573-a35c-4f59-b296-423d35e2a503,NABL Accreditation,CERT_B3LSFTM93D,2025-04-27,2027-11-20,s3://up-ab-licenses/LIC_KGI4USNR9VCH.pdf
910084c6-7e3e-439c-afef-6639f5ebb924,a91e761e-c0bd-446e-b9ee-b293ce8f2cf8,Building Completion Certificate,CERT_294QV7GGPY,2025-08-30,2028-01-16,s3://up-ab-licenses/LIC_WUN5GWGHI7BD.pdf
a3ade3dd-770b-46e1-addc-6ebe00ed77b4,a91e761e-c0bd-446e-b9ee-b293ce8f2cf8,Hospital Registration Certificate,CERT_ST2KSNP988,2021-02-19,2023-04-02,s3://up-ab-licenses/LIC_HNG6XBFT4OSM.pdf
2ddce2de-937c-41bc-9e0e-be3368c5f97f,a91e761e-c0bd-446e-b9ee-b293ce8f2cf8,Lift Safety Certificate,CERT_3NVDST9X76,2025-04-20,2029-06-04,s3://up-ab-licenses/LIC_W5N67EVWM5TG.pdf
56bd4d4c-414d-43d7-b029-e4c395a179cc,a91e761e-c0bd-446e-b9ee-b293ce8f2cf8,PCPNDT Registration,CERT_Z1HYEX7AFP,2023-08-27,2024-11-30,s3://up-ab-licenses/LIC_Y8SPC2MNVVTR.pdf
c379087c-5773-4728-89b6-cf15fc9002a2,a91e761e-c0bd-446e-b9ee-b293ce8f2cf8,Pharmacy License,CERT_1KOR9MGY53,2021-11-01,2022-11-21,s3://up-ab-licenses/LIC_LEX78ZRBIYKU.pdf
ae94b4a4-3b96-4c35-8a51-da1346250bf3,a91e761e-c0bd-446e-b9ee-b293ce8f2cf8,Pollution Control Clearance,CERT_VHYWVS642N,2025-01-07,2026-12-14,s3://up-ab-licenses/LIC_7HZ3D70YNBX7.pdf
51edbe73-dea8-4dd4-8396-591e9a574e98,a91e761e-c0bd-446e-b9ee-b293ce8f2cf8,Fire Safety Certificate,CERT_XL570QD5KC,2023-08-10,2024-12-28,s3://up-ab-licenses/LIC_XI6NMW3BJGKK.pdf
1d51009f-2a49-4afa-8cd6-f34edd761ea2,a91e761e-c0bd-446e-b9ee-b293ce8f2cf8,Clinical Establishment Act Registration,CERT_9WUBVU8TV8,2024-08-21,2025-09-21,s3://up-ab-licenses/LIC_XHQ05AE758KU.pdf
8c378594-8de7-40f6-bc89-3332dbbb9358,a91e761e-c0bd-446e-b9ee-b293ce8f2cf8,Blood Bank License,CERT_QK5HSB5C5O,2022-07-05,2024-12-01,s3://up-ab-licenses/LIC_G4AITAKV3304.pdf
4c97a6f6-0152-4ca8-ba66-3bae727f46c4,a91e761e-c0bd-446e-b9ee-b293ce8f2cf8,Ambulance Tie-Up Certificate,CERT_1C10PETBC7,2021-02-07,2025-06-06,s3://up-ab-licenses/LIC_B578JCWK5ATR.pdf
bb064043-218d-4214-ab13-2a9e4d7d3006,e06a0ad3-d515-4d3b-a763-716b2ea04899,Biomedical Waste Management Certificate,CERT_B8ARIA5WQ8,2022-10-21,2026-06-06,s3://up-ab-licenses/LIC_1HX4BOYYNOU9.pdf
2e260a0e-6e36-423e-84c8-980a761f2cc0,e06a0ad3-d515-4d3b-a763-716b2ea04899,Pollution Control Clearance,CERT_IVKY84ZIX9,2023-03-07,2026-05-30,s3://up-ab-licenses/LIC_CZGGKFC3XHGM.pdf
1a3fdf07-d270-4e43-8ae7-802f5979afe7,e06a0ad3-d515-4d3b-a763-716b2ea04899,Hospital Registration Certificate,CERT_JKVPFNYGYA,2020-12-06,2022-11-30,s3://up-ab-licenses/LIC_03SAQ2GUC80W.pdf
7c910cd7-4631-4cd8-93e4-a086d269ef01,e06a0ad3-d515-4d3b-a763-716b2ea04899,Ambulance Tie-Up Certificate,CERT_QDMPIVK35A,2023-01-15,2026-08-12,s3://up-ab-licenses/LIC_XXQO4CATAY33.pdf
6ed081fa-4fc8-4e88-bdc2-ea3f74bfa97d,e06a0ad3-d515-4d3b-a763-716b2ea04899,Blood Bank License,CERT_X5MFIPEI56,2023-08-09,2026-08-06,s3://up-ab-licenses/LIC_XZP5UN2FR8GO.pdf
833566c9-443c-4840-b5d5-ce711dc84015,e06a0ad3-d515-4d3b-a763-716b2ea04899,Fire Safety Certificate,CERT_M4HM41I125,2021-12-01,2024-10-29,s3://up-ab-licenses/LIC_S8KEA106CY2B.pdf
d182eaa7-7dc6-4de6-a767-30a254e86997,e06a0ad3-d515-4d3b-a763-716b2ea04899,NABL Accreditation,CERT_ST0YSEVTR6,2025-06-30,2029-05-06,s3://up-ab-licenses/LIC_GQNRAG3ETMR3.pdf
4414c870-d6b7-4389-8362-961bd0bbf0df,e06a0ad3-d515-4d3b-a763-716b2ea04899,Building Completion Certificate,CERT_P1VZ4MKUT4,2024-03-16,2026-07-30,s3://up-ab-licenses/LIC_EEYNOMG35XKI.pdf
2940f2db-fca1-49a6-b370-ac0c12178984,e06a0ad3-d515-4d3b-a763-716b2ea04899,Pharmacy License,CERT_9LUKSBZURO,2021-05-31,2025-04-05,s3://up-ab-licenses/LIC_AGVHYHASFJ50.pdf
4608783a-dae5-4a0c-bf8b-42c9e1f447a7,e06a0ad3-d515-4d3b-a763-716b2ea04899,Clinical Establishment Act Registration,CERT_53B1YJCYXW,2025-05-01,2026-02-22,s3://up-ab-licenses/LIC_DJICU4V31QG6.pdf
c5f8a948-fffa-4ddb-bf22-8b26c8dd7e9a,7ade0625-920e-4c17-9c49-26b5460ba358,Clinical Establishment Act Registration,CERT_GJ3DGS3GX3,2023-10-20,2028-09-10,s3://up-ab-licenses/LIC_E8MPU4C0J2FP.pdf
121301bc-0993-45f3-a19b-f561cc6f4036,7ade0625-920e-4c17-9c49-26b5460ba358,Fire Safety Certificate,CERT_I1BTZCQCMJ,2024-05-09,2028-01-30,s3://up-ab-licenses/LIC_QHRIHF09JBW9.pdf
8a9ac9d3-3220-4ee4-8508-ba319e89dfd1,7ade0625-920e-4c17-9c49-26b5460ba358,Hospital Registration Certificate,CERT_2U74CAMI75,2022-04-15,2026-12-09,s3://up-ab-licenses/LIC_MTV19NC7Z8ZA.pdf
e3174c0c-30f2-478c-83a4-9b0c49ae0c3c,7ade0625-920e-4c17-9c49-26b5460ba358,Blood Bank License,CERT_7RN3TRS4JU,2021-01-17,2026-01-11,s3://up-ab-licenses/LIC_QVT13HILI1I6.pdf
d684360e-a103-49f1-9be4-e766996227f3,7ade0625-920e-4c17-9c49-26b5460ba358,Building Completion Certificate,CERT_MFBRX2YNDZ,2021-04-11,2023-02-17,s3://up-ab-licenses/LIC_E2VOR2K9L3LE.pdf
ecdd20f7-9e89-46df-9195-dbc0362b13dd,3f6e8f71-4b5e-412c-8c2d-e44ba17b6595,Lift Safety Certificate,CERT_CT8JI3OVS0,2020-10-11,2023-08-09,s3://up-ab-licenses/LIC_9XPMUXF5IZ5K.pdf
84c7f313-2572-4be0-bdf2-d9446c35e0e2,3f6e8f71-4b5e-412c-8c2d-e44ba17b6595,Hospital Registration Certificate,CERT_9RB2QWY8B0,2024-07-16,2026-03-27,s3://up-ab-licenses/LIC_SZDL2XWEKR4Z.pdf
855deaae-a587-4435-a517-23f616ee2591,3f6e8f71-4b5e-412c-8c2d-e44ba17b6595,Fire Safety Certificate,CERT_22Y9ZRMQCS,2025-01-31,2029-08-30,s3://up-ab-licenses/LIC_IV3ZIZNZQF2J.pdf
0b46a0c7-4f97-4cb4-99bc-900359a093e4,3f6e8f71-4b5e-412c-8c2d-e44ba17b6595,Pharmacy License,CERT_A43GL559OW,2023-11-21,2025-02-21,s3://up-ab-licenses/LIC_9CWF60H2JDKJ.pdf
1802d112-356e-4e4b-b455-ebda8dda811d,3f6e8f71-4b5e-412c-8c2d-e44ba17b6595,Pollution Control Clearance,CERT_RVFXZ1IAIF,2025-01-07,2026-11-14,s3://up-ab-licenses/LIC_NJ5YHQNGGSLF.pdf
3a99277b-0516-4a81-b266-67d06f094aa5,3f6e8f71-4b5e-412c-8c2d-e44ba17b6595,Ambulance Tie-Up Certificate,CERT_JFAVS2JYTD,2020-12-01,2023-03-29,s3://up-ab-licenses/LIC_EHMCTLBMKCHW.pdf
3245b972-cc40-4298-bcb8-b5c53166859f,04708f67-9623-4cbd-b6ba-dea7faf258a3,NABH Accreditation,CERT_F8BFWLCV8N,2024-06-07,2026-06-10,s3://up-ab-licenses/LIC_I0L8SU2INNZC.pdf
18f78b17-3c74-453f-a900-68729cc54b39,04708f67-9623-4cbd-b6ba-dea7faf258a3,Building Completion Certificate,CERT_RE34J3AIPE,2021-09-13,2023-10-19,s3://up-ab-licenses/LIC_6G0575SLMD83.pdf
e145e23d-0e50-4776-ba6e-1d8c76330b99,04708f67-9623-4cbd-b6ba-dea7faf258a3,Hospital Registration Certificate,CERT_2XOHOEQUB9,2022-07-22,2025-03-31,s3://up-ab-licenses/LIC_3EZ3G7FTJ658.pdf
81fc7075-0194-490c-b108-8b84372572f3,04708f67-9623-4cbd-b6ba-dea7faf258a3,PCPNDT Registration,CERT_QSEDI0J97W,2022-04-08,2024-08-21,s3://up-ab-licenses/LIC_ZXKZ8WQFUA5Z.pdf
b85f46e7-1f1a-46fd-a749-989820bffe41,04708f67-9623-4cbd-b6ba-dea7faf258a3,Lift Safety Certificate,CERT_N51QHFKDYI,2023-09-02,2026-12-19,s3://up-ab-licenses/LIC_54MMLB787KEP.pdf
0cc85830-df1e-4726-b863-d0e8128ef082,04708f67-9623-4cbd-b6ba-dea7faf258a3,Pharmacy License,CERT_3CDDV9WBFK,2024-01-23,2025-08-03,s3://up-ab-licenses/LIC_BRC8OCIOCX9Z.pdf
06c45297-63d7-494d-9747-c811e6e485af,04708f67-9623-4cbd-b6ba-dea7faf258a3,NABL Accreditation,CERT_NOIUXJ7O6Q,2023-04-03,2025-01-11,s3://up-ab-licenses/LIC_I1I9PMPTOX00.pdf
979a27d5-f403-421d-a178-1f56de5b9aa2,04708f67-9623-4cbd-b6ba-dea7faf258a3,Biomedical Waste Management Certificate,CERT_HKBSN5YKJM,2023-11-10,2027-03-02,s3://up-ab-licenses/LIC_LJF10KRZGOGN.pdf
16d73e73-cd00-436f-8995-3098789e2590,04708f67-9623-4cbd-b6ba-dea7faf258a3,Ambulance Tie-Up Certificate,CERT_2ZFUO3J1NM,2022-05-15,2025-12-03,s3://up-ab-licenses/LIC_6ITO7FMHL91O.pdf
4355905a-3b41-4c8a-94e8-0d37584bae9b,5555d654-8be5-478d-9d4b-bb7fd625d29a,Biomedical Waste Management Certificate,CERT_2FYPYV8VC6,2023-12-13,2027-01-09,s3://up-ab-licenses/LIC_2CW1PTTV3RVO.pdf
d9b10094-bfc6-4013-b304-46b8fd5a559a,5555d654-8be5-478d-9d4b-bb7fd625d29a,Hospital Registration Certificate,CERT_K22SUNY3CH,2020-10-02,2022-01-11,s3://up-ab-licenses/LIC_QP08XSELM4G2.pdf
67e7e9bd-a062-4f22-a281-0f22ec9ba8c2,5555d654-8be5-478d-9d4b-bb7fd625d29a,Clinical Establishment Act Registration,CERT_YU87P25FZI,2021-10-18,2025-03-15,s3://up-ab-licenses/LIC_O92NQ9AF1WDC.pdf
f97346f0-8fad-4b02-baaa-e6fa3c3744a2,5555d654-8be5-478d-9d4b-bb7fd625d29a,PCPNDT Registration,CERT_JSDIOJE8CA,2022-11-23,2023-12-24,s3://up-ab-licenses/LIC_4KLLCUVAB3RT.pdf
6fbfcca6-1381-426a-8243-03dd723cd4de,5555d654-8be5-478d-9d4b-bb7fd625d29a,Fire Safety Certificate,CERT_Y3I1CCN0B4,2023-03-29,2027-01-21,s3://up-ab-licenses/LIC_WO0GX6KTZ6EU.pdf
b2fb5a13-d01b-4655-9a3a-5a3ecca08663,5555d654-8be5-478d-9d4b-bb7fd625d29a,Ambulance Tie-Up Certificate,CERT_111KNLQY9D,2021-09-10,2024-11-26,s3://up-ab-licenses/LIC_Q6VC57COHHF2.pdf
249b75dc-fddd-4679-a358-768fee53c914,5555d654-8be5-478d-9d4b-bb7fd625d29a,Pollution Control Clearance,CERT_MQH5PWYXYL,2024-01-25,2029-01-07,s3://up-ab-licenses/LIC_N3T39NOPK9J3.pdf
ee7e1a4e-8256-4ad1-b03e-ce3051f94dd7,d13d6915-8473-4197-ace7-e2e62cdecb96,Lift Safety Certificate,CERT_ACOESFKXNW,2023-11-15,2028-05-02,s3://up-ab-licenses/LIC_3QJ3LVVWDH0B.pdf
cb6f60fe-cb5e-4d1b-a275-a79ce3284607,d13d6915-8473-4197-ace7-e2e62cdecb96,NABL Accreditation,CERT_VIBJHIJACK,2021-05-25,2025-01-25,s3://up-ab-licenses/LIC_H4RPF6UTGMKK.pdf
0d127c75-569e-4d3a-9df9-1ebc688fa833,d13d6915-8473-4197-ace7-e2e62cdecb96,Clinical Establishment Act Registration,CERT_LEGDCUMHJ6,2021-01-11,2024-06-11,s3://up-ab-licenses/LIC_908Y4ZAOFE99.pdf
0f8e06f9-cc37-4cd9-88ec-4e52558eea9c,d13d6915-8473-4197-ace7-e2e62cdecb96,Biomedical Waste Management Certificate,CERT_64OYCRCWH4,2022-04-23,2026-08-07,s3://up-ab-licenses/LIC_QI7CN39FAYGM.pdf
4116d61b-7905-4e60-95cf-cc437bd977c2,ab21d38b-3945-4717-b1c9-c068f33a80f2,PCPNDT Registration,CERT_94VL2MZ0V9,2025-06-30,2030-01-08,s3://up-ab-licenses/LIC_XJGL6T1T1QFA.pdf
751f8d3e-deff-4d5f-9fe3-b500fcb94afb,ab21d38b-3945-4717-b1c9-c068f33a80f2,Pollution Control Clearance,CERT_5H2UP8FNWZ,2024-02-18,2025-07-13,s3://up-ab-licenses/LIC_N9PIQWDWKJAM.pdf
bf286b4d-4ba4-4848-98d0-b6266df65137,ab21d38b-3945-4717-b1c9-c068f33a80f2,NABH Accreditation,CERT_1NGTU38MUP,2023-03-05,2026-05-17,s3://up-ab-licenses/LIC_BK3LMM3D7OZ6.pdf
b2c3e045-8a12-4573-9db3-926b182e5ffa,ab21d38b-3945-4717-b1c9-c068f33a80f2,Lift Safety Certificate,CERT_WN6RNKM6KG,2024-05-04,2025-09-02,s3://up-ab-licenses/LIC_ZPEEW6D45KL4.pdf
7df872cf-b967-454a-8198-7dcb0ba2952a,ab21d38b-3945-4717-b1c9-c068f33a80f2,Pharmacy License,CERT_HKZ8IUO0UV,2021-12-02,2023-06-21,s3://up-ab-licenses/LIC_TQTJK59LMFST.pdf
d43f34c2-680b-4877-84a0-236127777ae9,ab21d38b-3945-4717-b1c9-c068f33a80f2,Blood Bank License,CERT_O3RSNDHS58,2021-07-18,2025-08-05,s3://up-ab-licenses/LIC_4GX44ACI0NHN.pdf
ca84c2bd-e035-497b-ba8e-99a7060ec236,ab21d38b-3945-4717-b1c9-c068f33a80f2,Biomedical Waste Management Certificate,CERT_6K77TPEHE3,2024-01-17,2026-11-08,s3://up-ab-licenses/LIC_8G1Z98BCRKOE.pdf
2e19e34c-544a-4e7d-8321-05298639f569,6a79cf0f-7f1e-433a-ac0f-d0edfbb790ed,PCPNDT Registration,CERT_XVKC4RRHDH,2025-05-23,2025-05-07,s3://up-ab-licenses/LIC_1LJ5PZ7J8VPL.pdf
60bf097d-e007-4381-ad00-022f936ae825,6a79cf0f-7f1e-433a-ac0f-d0edfbb790ed,Building Completion Certificate,CERT_9AKQTTW0VL,2024-04-01,2028-07-09,s3://up-ab-licenses/LIC_M927EGRIDRX3.pdf
298131ce-4128-4791-828c-366df533e440,6a79cf0f-7f1e-433a-ac0f-d0edfbb790ed,Pharmacy License,CERT_58R0MVU4QT,2022-09-03,2026-02-26,s3://up-ab-licenses/LIC_A5XEBFJDKCYA.pdf
fda95712-b9e2-40b5-afcf-e4f65b1b6820,6a79cf0f-7f1e-433a-ac0f-d0edfbb790ed,NABH Accreditation,CERT_LJZ5QTJA6H,2021-01-17,2023-12-05,s3://up-ab-licenses/LIC_6Q5WGDVOO65D.pdf
1212d747-301c-4dd8-9f5b-c377f118472b,6a79cf0f-7f1e-433a-ac0f-d0edfbb790ed,Clinical Establishment Act Registration,CERT_WT8ILQ3T3X,2024-08-14,2027-04-18,s3://up-ab-licenses/LIC_GN1RFGAJHX0O.pdf
904ed887-8dcf-4107-a387-dd0f2b87dabb,6a79cf0f-7f1e-433a-ac0f-d0edfbb790ed,Pollution Control Clearance,CERT_O9UKJK1NTG,2021-07-22,2024-09-23,s3://up-ab-licenses/LIC_7NLEL7UR6DT8.pdf
88281892-418b-447d-b454-e9210f311ca7,f4a39fd5-b6fd-4bbe-8b17-ee66e42185d8,Fire Safety Certificate,CERT_9Y2URE1O4P,2025-05-28,2028-12-29,s3://up-ab-licenses/LIC_V8HVE13RRFXF.pdf
47ab9ddb-8bd1-4bfb-88f0-263d1744b870,f4a39fd5-b6fd-4bbe-8b17-ee66e42185d8,PCPNDT Registration,CERT_9JUKACXQFD,2021-12-11,2025-07-08,s3://up-ab-licenses/LIC_ZIXD1Z5RQEVX.pdf
58b99c5a-b1aa-406d-8715-1cab2764da2f,f4a39fd5-b6fd-4bbe-8b17-ee66e42185d8,NABH Accreditation,CERT_8BC9J01PLK,2024-10-05,2025-11-20,s3://up-ab-licenses/LIC_V8Y0O6TIZSF5.pdf
b836e073-24d1-45fd-9950-89e64605cfe8,f4a39fd5-b6fd-4bbe-8b17-ee66e42185d8,Pollution Control Clearance,CERT_PO5HPXI3K0,2023-01-28,2026-02-09,s3://up-ab-licenses/LIC_YJ3N8IL30TY1.pdf
d8d1b760-3ad7-4a7f-b1a7-294b88632897,f4a39fd5-b6fd-4bbe-8b17-ee66e42185d8,Lift Safety Certificate,CERT_4DXQMAXWIB,2023-10-01,2027-06-20,s3://up-ab-licenses/LIC_CPAFOKN6YB4L.pdf
c18ffb95-7eaf-43f8-bafc-325bc92392f9,f4a39fd5-b6fd-4bbe-8b17-ee66e42185d8,Ambulance Tie-Up Certificate,CERT_8F0FD6AXQV,2025-03-06,2026-11-21,s3://up-ab-licenses/LIC_EUJTZYZ8QJQA.pdf
ad2d5f14-2f1b-4be8-a6ed-c6c6994f8000,b311f10f-94e5-4859-963d-6349b6d9acca,PCPNDT Registration,CERT_5CE3AKBZBJ,2025-02-04,2029-09-18,s3://up-ab-licenses/LIC_LQ5DJ35S1XQB.pdf
4e5463db-fc0a-4392-bcc9-7b1e5f5901f5,b311f10f-94e5-4859-963d-6349b6d9acca,Building Completion Certificate,CERT_43B41IVY6I,2022-07-16,2025-04-22,s3://up-ab-licenses/LIC_L6YKDVXZF7W3.pdf
850cf3a2-f289-4eb1-a2c0-a6eefda7a5d7,b311f10f-94e5-4859-963d-6349b6d9acca,Ambulance Tie-Up Certificate,CERT_F7SJFZQ3VD,2023-05-05,2026-10-22,s3://up-ab-licenses/LIC_OLYD5LSJ091H.pdf
396ac8c1-accc-4188-b979-fad0333fb57c,b311f10f-94e5-4859-963d-6349b6d9acca,Blood Bank License,CERT_DR1WL9XXQ8,2024-01-26,2027-02-02,s3://up-ab-licenses/LIC_4R0UWTFS1RWI.pdf
5543df31-7e28-49ac-b0b7-8c99f57e0f35,b311f10f-94e5-4859-963d-6349b6d9acca,Hospital Registration Certificate,CERT_7PBN8PAPYI,2023-05-06,2026-09-09,s3://up-ab-licenses/LIC_DLFZ94IUX072.pdf
c82deaf6-759a-4a8a-84d1-dcc7b79edfdb,588a58d8-6eae-4972-a4e3-77e30ffa3e3c,NABL Accreditation,CERT_NVW3V2JIQI,2020-10-19,2024-03-30,s3://up-ab-licenses/LIC_4P3PZ47X1T50.pdf
938c66a7-a72a-4b0a-931f-cc8e3353eede,588a58d8-6eae-4972-a4e3-77e30ffa3e3c,PCPNDT Registration,CERT_JRP8E3TYFD,2025-02-17,2028-02-16,s3://up-ab-licenses/LIC_N16XHHBV71G4.pdf
a87171ff-47ce-4906-8832-ae1ea07394a6,588a58d8-6eae-4972-a4e3-77e30ffa3e3c,Biomedical Waste Management Certificate,CERT_0R7K7BB2Z7,2024-10-20,2025-12-01,s3://up-ab-licenses/LIC_F09QEVTJVYXE.pdf
040485c9-d205-45eb-8753-bb7146a13416,588a58d8-6eae-4972-a4e3-77e30ffa3e3c,Pharmacy License,CERT_GE8IXPQPQN,2023-07-29,2024-08-28,s3://up-ab-licenses/LIC_FBDYJLH66EON.pdf
a7279075-52e7-455d-a1a6-ab6b58416221,588a58d8-6eae-4972-a4e3-77e30ffa3e3c,NABH Accreditation,CERT_HVMRG02Z1R,2023-09-18,2026-04-04,s3://up-ab-licenses/LIC_LJ63AKPEBNBZ.pdf
9ffdeb8f-cd70-4686-b320-66edf5f6e565,588a58d8-6eae-4972-a4e3-77e30ffa3e3c,Blood Bank License,CERT_XP8WKCIM4V,2021-09-28,2025-07-07,s3://up-ab-licenses/LIC_AI2YP0LJ06IO.pdf
b9be61c7-1627-4927-8f47-bbbb0a7154bf,b8bb53ec-7b96-4261-9bdd-39c9b8e48c9c,Hospital Registration Certificate,CERT_9GOUTC0CEA,2022-06-16,2025-08-25,s3://up-ab-licenses/LIC_WYOH3CBM171M.pdf
61c2a783-8eda-44e1-9080-dfaab2e187b0,b8bb53ec-7b96-4261-9bdd-39c9b8e48c9c,Building Completion Certificate,CERT_Q8GVZ5CJUY,2021-01-19,2025-01-08,s3://up-ab-licenses/LIC_3ESO79AOPUI1.pdf
6ec4c055-7cc0-4c99-8e31-0942ef15e1a8,b8bb53ec-7b96-4261-9bdd-39c9b8e48c9c,Fire Safety Certificate,CERT_KMWQLIQUWI,2020-12-05,2022-01-13,s3://up-ab-licenses/LIC_AWEDCNIYO9O8.pdf
1ac91dea-baf8-4ec0-bb33-7074fd865914,b8bb53ec-7b96-4261-9bdd-39c9b8e48c9c,Biomedical Waste Management Certificate,CERT_NO6VZ40VZO,2023-09-06,2025-05-06,s3://up-ab-licenses/LIC_UEUKV1KM16WK.pdf
e0476ea7-ac34-4bff-8f79-01248e60733e,b8bb53ec-7b96-4261-9bdd-39c9b8e48c9c,NABH Accreditation,CERT_H106477LSE,2023-10-10,2026-08-09,s3://up-ab-licenses/LIC_2QURM42ZV7Q5.pdf
8a5b3ef8-4b86-487d-98fe-fcbe5e245da4,ef28273f-7695-4530-bcc3-0c89203e1552,Lift Safety Certificate,CERT_MC898JKPH2,2022-10-06,2025-05-18,s3://up-ab-licenses/LIC_RFYHLVCFHQ3W.pdf
29e84b89-2cab-4def-ae21-43cdf203f736,ef28273f-7695-4530-bcc3-0c89203e1552,Blood Bank License,CERT_PLFBEZ513S,2025-06-06,2027-02-28,s3://up-ab-licenses/LIC_97KHTTRRQAZM.pdf
34e07f32-6aea-4a3f-9fca-8c0e8dc7651c,ef28273f-7695-4530-bcc3-0c89203e1552,PCPNDT Registration,CERT_KFULNF9M8R,2025-07-11,2028-01-24,s3://up-ab-licenses/LIC_T4WOGT91A89Y.pdf
6babaf1f-19d8-4e46-bb31-f2af2009f416,ef28273f-7695-4530-bcc3-0c89203e1552,NABH Accreditation,CERT_CYXXU4PP0L,2021-06-15,2025-10-23,s3://up-ab-licenses/LIC_V34DW77EG22L.pdf
b623d17a-9c0f-4aef-8205-6db93858cc2a,ef28273f-7695-4530-bcc3-0c89203e1552,NABL Accreditation,CERT_JBQOXQP68B,2021-10-12,2026-06-01,s3://up-ab-licenses/LIC_7Z07RYB74YLA.pdf
c092a61b-2bb5-4aef-a371-4443204c8864,cccef36f-0564-4e3f-8e1e-166c86a895ef,PCPNDT Registration,CERT_5YJMDUN7YY,2025-02-01,2029-05-13,s3://up-ab-licenses/LIC_S1CNDVQ3F8D3.pdf
2d1d9972-1ed9-4a10-a487-239eaa834824,cccef36f-0564-4e3f-8e1e-166c86a895ef,Fire Safety Certificate,CERT_OYBKQJRF2X,2021-03-21,2024-09-14,s3://up-ab-licenses/LIC_UHQT0OB21NVE.pdf
9ef957a7-f951-49a8-9b73-d7b78ea49693,cccef36f-0564-4e3f-8e1e-166c86a895ef,Clinical Establishment Act Registration,CERT_HHPE7L3EL0,2023-07-09,2027-01-15,s3://up-ab-licenses/LIC_JRUERDZD4YZ3.pdf
2202fdd7-1c0a-4d34-9468-c2d4b0ce72aa,cccef36f-0564-4e3f-8e1e-166c86a895ef,Lift Safety Certificate,CERT_CYQ88BCSDD,2024-05-31,2025-12-05,s3://up-ab-licenses/LIC_Z7Z39XS8QQ32.pdf
1dc1f2fe-ab2d-4e65-b9b8-1753d46344f6,cccef36f-0564-4e3f-8e1e-166c86a895ef,NABH Accreditation,CERT_W8YV6X934B,2020-09-25,2022-07-12,s3://up-ab-licenses/LIC_8ZCS0D6AH7T2.pdf
bbd87151-1c78-481b-9438-26f25ee37622,cccef36f-0564-4e3f-8e1e-166c86a895ef,NABL Accreditation,CERT_R4NDZB0HLT,2023-10-10,2026-07-26,s3://up-ab-licenses/LIC_QMD272OENHMC.pdf
51fc31b7-b742-4def-8d64-7a061385e481,cccef36f-0564-4e3f-8e1e-166c86a895ef,Pharmacy License,CERT_NERVWRCO1N,2021-05-06,2023-08-24,s3://up-ab-licenses/LIC_GSUHKDWUR3F8.pdf
3d1057d5-a152-4ea8-92a3-12937bc2855c,cccef36f-0564-4e3f-8e1e-166c86a895ef,Pollution Control Clearance,CERT_GBEC4NLCHF,2024-07-30,2025-01-25,s3://up-ab-licenses/LIC_ESV3P5WGVH2T.pdf
0337f3b4-0371-4363-a85c-ca4d2da9fcc8,b1aa3128-ec24-441c-9f91-c0d173ec2e65,PCPNDT Registration,CERT_SJD6EIBE0G,2021-11-16,2026-01-09,s3://up-ab-licenses/LIC_NBWZJIPGL9JS.pdf
c3a09907-2979-4d63-8def-045b1f4baf28,b1aa3128-ec24-441c-9f91-c0d173ec2e65,Lift Safety Certificate,CERT_CSIZJ7RCY7,2022-12-14,2027-07-30,s3://up-ab-licenses/LIC_FTMUGQ9NH47Q.pdf
ec8620f3-de4a-46b0-a4e7-24a5979c5906,b1aa3128-ec24-441c-9f91-c0d173ec2e65,Hospital Registration Certificate,CERT_NPJHZXE2GP,2023-11-07,2027-05-17,s3://up-ab-licenses/LIC_YYFE9CXJHB21.pdf
5f249f2a-3a86-4477-815f-df0c6cfd795d,b1aa3128-ec24-441c-9f91-c0d173ec2e65,Blood Bank License,CERT_SM8KXEWHB1,2022-09-08,2026-04-30,s3://up-ab-licenses/LIC_QT75PCAG09DD.pdf
6afaa475-3cf5-4013-84c0-aa5c100a5ecd,b1aa3128-ec24-441c-9f91-c0d173ec2e65,Building Completion Certificate,CERT_IWKOXCCL10,2022-10-20,2027-06-26,s3://up-ab-licenses/LIC_DKAI2G5J6SNQ.pdf
22c797e7-bc85-4adf-bfdc-42ab8d13bbcd,b1aa3128-ec24-441c-9f91-c0d173ec2e65,Pollution Control Clearance,CERT_T6D5F5GKOC,2025-03-22,2027-08-03,s3://up-ab-licenses/LIC_0I956BMPYT7W.pdf
6eb4bd3f-9f30-46a9-93fd-491628e06c18,b2903e45-442e-4dc9-b7e2-94c999ac28d8,Clinical Establishment Act Registration,CERT_TH0KWFRBTR,2023-05-19,2026-08-07,s3://up-ab-licenses/LIC_LUSHI7459Y3P.pdf
